Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
3-March-2004,257.50,257.70,250.50,252.70,253.416549577397808088,46261,582,11723303.00,29570,63.92,7.20,-4.80
1-March-2004,260.00,260.00,248.05,254.25,252.532213561426502034,28994,625,7321919.00,11781,40.63,11.95,-5.75
27-February-2004,249.45,256.00,245.00,253.85,249.465353686136659122,41534,784,10361294.00,14711,35.42,11.00,4.40
26-February-2004,263.00,263.00,242.50,244.60,250.962311923048966636,82546,870,20715935.00,57467,69.62,20.50,-18.40
25-February-2004,263.00,263.00,252.00,253.20,257.504615874363327674,18848,357,4853447.00,7355,39.02,11.00,-9.80
24-February-2004,250.20,264.00,250.20,261.55,258.232099991722539524,36243,693,9359106.00,14885,41.07,13.80,11.35
23-February-2004,265.00,266.00,252.15,253.20,258.482831114225648213,34248,601,8852520.00,17156,50.09,13.85,-11.80
20-February-2004,270.00,270.00,262.00,264.35,265.288472598800427245,24342,531,6457652.00,6473,26.59,8.00,-5.65
19-February-2004,287.00,287.00,267.00,268.10,274.784302345430336963,29291,583,8048707.00,11430,39.02,20.00,-18.90
18-February-2004,286.00,290.00,283.00,283.60,285.147747747747747747,25530,459,7279822.00,9523,37.30,7.00,-2.40
17-February-2004,282.50,288.00,282.50,285.45,284.364084257729525607,33896,510,9638805.00,15556,45.89,5.50,2.95
16-February-2004,282.45,293.10,281.05,283.70,287.004539982803095442,58150,1064,16689314.00,19757,33.98,12.05,1.25
13-February-2004,282.00,283.55,277.95,280.90,280.816035872772472758,43041,771,12086603.00,9267,21.53,5.60,-1.10
12-February-2004,284.90,285.00,275.00,278.95,279.937447733734738250,71748,1023,20084952.00,20448,28.50,10.00,-5.95
11-February-2004,275.85,289.50,274.00,282.55,283.515446292492213902,150910,2193,42785316.00,28553,18.92,15.50,6.70
10-February-2004,286.90,286.90,269.00,273.25,278.025826713866344327,92656,1336,25760761.00,43612,47.07,17.90,-13.65
9-February-2004,260.00,286.00,260.00,283.60,278.004234761484098939,181120,2839,50352127.00,53540,29.56,26.00,23.60
6-February-2004,258.90,261.95,255.10,258.55,258.437120149602618045,34224,604,8844752.00,6977,20.39,6.85,-0.35
5-February-2004,260.00,267.40,255.00,259.10,261.566826777136939092,56003,950,14648527.00,14710,26.27,12.40,-0.90
4-February-2004,252.50,258.00,242.00,255.55,251.594834850712975661,60521,907,15226771.00,22658,37.44,16.00,3.05
3-February-2004,245.05,258.00,245.00,251.90,252.420622261705263582,49529,786,12502141.00,21475,43.36,13.00,6.85
30-January-2004,273.25,274.70,261.35,263.40,270.049466905943207009,47365,859,12790893.00,19193,40.52,13.35,-9.85
29-January-2004,270.00,273.20,265.00,270.60,270.346990173371410582,44471,763,12022601.00,11886,26.73,8.20,0.60
28-January-2004,272.00,276.50,264.00,271.75,271.639939540728060750,109826,1450,29833128.00,32909,29.96,12.50,-0.25
27-January-2004,270.00,278.00,263.35,275.25,272.032169793966151582,86976,1167,23660270.00,25464,29.28,14.65,5.25
23-January-2004,239.40,267.85,239.00,265.20,251.674046904405218235,187573,2261,47207256.00,66112,35.25,28.85,25.80
22-January-2004,262.00,273.00,215.00,228.95,239.725563219247550265,375653,2943,90053627.00,184162,49.02,58.00,-33.05
21-January-2004,267.00,276.00,255.00,265.50,262.685676456593546785,145013,1627,38092838.00,70079,48.33,21.00,-1.50
20-January-2004,279.90,286.00,267.05,269.65,278.091312181877060274,120433,1636,33491371.00,34631,28.76,18.95,-10.25
19-January-2004,286.90,288.75,260.15,277.25,277.205333565214207585,218503,2963,60570197.00,50806,23.25,28.60,-9.65
16-January-2004,293.00,298.00,281.50,282.95,290.553063178230138211,174443,2138,50684948.00,57071,32.72,16.50,-10.05
15-January-2004,289.00,307.00,289.00,296.30,299.471074398822477673,442964,4903,132654905.00,123473,27.87,18.00,7.30
14-January-2004,295.00,296.55,284.05,286.00,291.169015174121105622,90483,1382,26345846.00,44554,49.24,12.50,-9.00
13-January-2004,292.00,297.30,288.60,290.90,292.580233722228639636,103884,1286,30394405.00,34045,32.77,8.70,-1.10
12-January-2004,285.10,298.90,284.00,290.75,292.779820332138294803,242670,3069,71048879.00,58703,24.19,14.90,5.65
9-January-2004,272.20,287.00,268.00,284.00,279.005957779645362334,360537,3633,100591971.00,143887,39.91,19.00,11.80
8-January-2004,264.70,272.00,262.10,265.00,267.689945304805213856,95438,1217,25547793.00,43496,45.58,9.90,0.30
7-January-2004,269.90,275.00,258.65,261.00,265.412550466818067120,126816,1184,33658558.00,67734,53.41,16.35,-8.90
6-January-2004,275.10,281.45,266.10,267.70,274.897529426484317103,103903,1399,28562678.00,30748,29.59,15.35,-7.40
5-January-2004,288.35,291.00,268.60,271.50,280.186396133426401844,189108,2118,52985489.00,70180,37.11,22.40,-16.85
2-January-2004,279.90,296.50,274.15,285.40,284.867104291698038728,273598,2927,77939070.00,59361,21.70,22.35,5.50
1-January-2004,271.00,280.00,271.00,276.20,275.877588565044017645,103822,1329,28642163.00,27894,26.87,9.00,5.20
31-December-2003,269.90,276.40,263.10,268.65,270.646112856345967528,136244,1836,36873909.00,31503,23.12,13.30,-1.25
30-December-2003,273.00,278.40,262.00,267.30,271.038582242408050583,280725,2779,76087306.00,69559,24.78,16.40,-5.70
29-December-2003,255.70,278.55,254.00,268.80,265.756573367260390161,167418,2102,44492434.00,51872,30.98,24.55,13.10
26-December-2003,254.10,259.00,252.00,252.80,254.260427648919346336,60704,1036,15434625.00,30330,49.96,7.00,-1.30
24-December-2003,258.90,258.90,253.05,254.35,255.952226574812013147,44418,714,11368886.00,13814,31.10,5.85,-4.55
23-December-2003,262.80,263.50,252.65,255.80,257.013352974719635050,84176,1117,21634356.00,28064,33.34,10.85,-7.00
22-December-2003,259.40,267.90,255.00,259.10,260.627656651025328597,192865,2546,50265953.00,55160,28.60,12.90,-0.30
19-December-2003,263.00,269.80,252.65,254.10,260.725208425570872198,266522,2814,69489004.00,68100,25.55,17.15,-8.90
18-December-2003,236.45,273.00,234.25,259.95,255.152795957252920222,543195,5244,138597723.00,114093,21.00,38.75,23.50
17-December-2003,228.90,235.50,227.00,233.50,231.838240358511746895,223591,2300,51836944.00,60472,27.05,8.50,4.60
16-December-2003,228.00,232.00,218.00,226.80,225.781780566857458106,217515,2170,49110924.00,52543,24.16,14.00,-1.20
15-December-2003,225.45,234.00,221.00,229.35,228.355736871992587943,167295,2122,38202773.00,53108,31.75,13.00,3.90
12-December-2003,224.00,228.00,220.80,223.15,223.875097137992572604,256079,2744,57329711.00,68804,26.87,7.20,-0.85
11-December-2003,215.00,222.30,214.20,221.35,219.620708796075214177,245007,2584,53808611.00,67443,27.53,8.10,6.35
10-December-2003,212.90,219.85,209.05,213.90,214.816905405036697498,183255,2266,39366272.00,55758,30.43,10.80,1.00
9-December-2003,205.00,214.00,203.00,212.45,209.418478981079290289,135830,1580,28445312.00,63152,46.49,11.00,7.45
8-December-2003,204.00,204.75,199.00,201.45,201.482835679357461511,121269,1489,24433622.00,39178,32.31,5.75,-2.55
5-December-2003,212.90,215.00,197.55,201.85,205.754080943680991341,201424,2200,41443810.00,71963,35.73,17.45,-11.05
4-December-2003,203.80,219.00,201.00,211.60,210.862105418913586742,608240,5649,128254767.00,140067,23.03,18.00,7.80
3-December-2003,194.05,205.00,193.90,200.95,200.121702303666804538,444856,4016,89025340.00,148840,33.46,11.10,6.90
2-December-2003,187.50,193.00,183.00,191.90,189.571563120615736044,234646,2695,44482209.00,95151,40.55,10.00,4.40
1-December-2003,182.90,188.70,181.45,186.65,184.608173502910345015,146718,1501,27085342.00,73482,50.08,7.25,3.75
28-November-2003,179.00,183.70,176.00,181.40,180.364742861619208021,102124,1040,18419569.00,37254,36.48,7.70,2.40
27-November-2003,177.00,181.10,174.25,178.15,178.749109690548342144,90418,1195,16162137.00,40043,44.29,6.85,1.15
25-November-2003,175.90,177.00,173.20,175.15,174.508048765444789375,145923,675,25464738.00,117920,80.81,3.80,-0.75
24-November-2003,175.00,179.30,172.00,174.25,175.341054583128851082,91695,1073,16077898.00,53951,58.84,7.30,-0.75
21-November-2003,169.25,172.00,166.15,169.60,168.428806215448976542,26772,507,4509176.00,11899,44.45,5.85,0.35
20-November-2003,177.40,177.40,169.15,170.25,173.661954326549634923,57933,735,10060758.00,36850,63.61,8.25,-7.15
19-November-2003,180.00,184.00,174.30,175.50,179.062546862584912206,89357,1153,16000492.00,32372,36.23,9.70,-4.50
18-November-2003,177.70,180.75,172.60,174.70,176.309694893650920098,62765,927,11066078.00,25951,41.35,8.15,-3.00
17-November-2003,180.00,182.20,175.75,176.70,178.299645514530394496,56984,733,10160227.00,33038,57.98,6.45,-3.30
15-November-2003,177.50,182.00,173.00,179.80,177.232876712328767123,18688,294,3312128.00,8450,45.22,9.00,2.30
14-November-2003,180.65,182.70,173.50,175.85,177.774111744708849654,72952,1235,12968977.00,24843,34.05,9.20,-4.80
13-November-2003,188.70,190.00,178.10,179.35,183.935606878192675732,69495,1065,12782605.00,32132,46.24,11.90,-9.35
12-November-2003,192.00,194.45,184.25,185.30,188.725190368388557316,97180,1278,18340314.00,46395,47.74,10.20,-6.70
11-November-2003,187.00,195.95,187.00,190.75,192.235785462070661193,146417,1863,28146587.00,46404,31.69,8.95,3.75
10-November-2003,184.00,187.50,180.20,184.85,184.830993426929589483,75003,1067,13862879.00,26857,35.81,7.30,0.85
7-November-2003,195.25,196.45,184.00,185.15,189.118458350438879440,102306,1439,19347953.00,34338,33.56,12.45,-10.10
6-November-2003,195.00,200.00,193.00,194.35,196.681687139633993482,271252,2627,53350301.00,108245,39.91,7.00,-0.65
5-November-2003,180.80,194.40,180.00,192.30,188.884349482080750037,423232,4673,79941901.00,102743,24.28,14.40,11.50
4-November-2003,175.90,184.00,175.25,178.95,179.954641758122055499,183605,2117,33040572.00,63394,34.53,8.75,3.05
3-November-2003,183.40,185.00,172.50,173.70,179.332213255891650176,155644,2056,27911983.00,57173,36.73,12.50,-9.70
31-October-2003,180.90,184.80,177.50,181.20,181.344696320448992119,250873,2775,45494488.00,95134,37.92,7.30,0.30
30-October-2003,168.75,183.00,165.00,178.95,176.235721292831780812,460756,5424,81201666.00,161624,35.08,18.00,10.20
29-October-2003,159.00,167.00,158.90,166.15,163.638668373879641485,89815,1302,14697207.00,47492,52.88,8.10,7.15
28-October-2003,164.80,165.50,155.00,156.65,159.942992663911577568,113003,1631,18074038.00,37830,33.48,10.50,-8.15
27-October-2003,160.90,168.45,158.75,163.30,164.626064027745884439,126289,1874,20790461.00,43040,29.67,9.70,2.40
25-October-2003,157.85,160.40,157.45,159.05,158.940659457731848931,18773,267,2983793.00,,,2.95,1.20
24-October-2003,158.00,158.00,150.55,155.75,153.980784968411404628,30549,484,4703959.00,12231,40.04,7.45,-2.25
23-October-2003,157.00,159.80,154.55,155.05,156.829186684969114619,34968,632,5484003.00,13973,39.96,5.25,-1.95
22-October-2003,162.50,163.00,155.65,157.15,158.735278665557550019,45682,775,7251345.00,12162,26.62,7.35,-5.35
21-October-2003,164.80,166.00,158.10,158.95,162.741466818931607664,63048,985,10260524.00,23897,37.90,7.90,-5.85
20-October-2003,171.00,171.80,163.00,163.90,168.294287865748709122,92960,1206,15644637.00,39492,42.48,8.80,-7.10
17-October-2003,164.90,172.40,162.60,167.80,168.249121182024127040,179218,2174,30153271.00,60922,33.99,9.80,2.90
16-October-2003,159.90,164.00,159.90,163.40,162.511891052921443949,59919,860,9737550.00,28349,47.31,4.10,3.50
15-October-2003,161.50,161.50,154.50,158.40,158.665340672556547481,43238,624,6860372.00,16692,38.60,7.00,-3.10
14-October-2003,166.50,166.50,159.10,159.55,162.478691774033696729,48432,718,7869168.00,19042,39.32,7.40,-6.95
13-October-2003,166.50,166.50,163.00,164.20,164.642304400866699441,54921,861,9042320.00,19416,35.35,3.50,-2.30
10-October-2003,169.25,170.90,163.75,164.35,166.718543163871883595,112710,1292,18790847.00,47247,41.92,7.15,-4.90
9-October-2003,163.00,173.00,162.00,168.25,168.118521161348914363,215818,2861,36283003.00,73542,34.08,11.00,5.25
8-October-2003,161.00,164.15,159.50,161.60,162.226051741225522025,58522,804,9493793.00,19830,33.88,4.65,0.60
7-October-2003,164.00,164.25,160.00,160.30,161.867665263679128497,40390,588,6537835.00,21650,53.60,4.25,-3.70
6-October-2003,160.10,164.40,160.00,161.80,162.112132654736496470,103547,1252,16786225.00,42865,41.40,4.40,1.70
3-October-2003,159.00,160.50,157.25,158.35,159.341967410983705491,41425,487,6600741.00,25062,60.50,3.25,-0.65
1-October-2003,158.50,160.00,155.80,156.95,158.190272067185723033,45724,657,7233092.00,15838,34.64,4.20,-1.55
30-September-2003,159.25,161.90,155.00,157.70,158.606482854036960173,40476,650,6419756.00,18904,46.70,6.90,-1.55
29-September-2003,154.10,159.85,154.10,158.85,158.012265135699373695,42152,756,6660533.00,20918,49.63,5.75,4.75
26-September-2003,150.00,154.00,149.60,153.70,152.018904642757853767,28776,474,4374496.00,12415,43.14,4.40,3.70
25-September-2003,144.00,150.50,143.95,149.35,148.143646759847522236,47220,672,6995343.00,15203,32.20,6.55,5.35
24-September-2003,143.50,145.25,140.10,144.45,143.582897033158813263,23493,404,3373193.00,10245,43.61,5.15,0.95
23-September-2003,138.00,141.65,136.00,141.15,138.365390226112326768,27420,443,3793979.00,10046,36.64,5.65,3.15
22-September-2003,145.00,145.00,138.50,139.10,140.485156789360851713,27521,425,3866292.00,9045,32.87,6.50,-5.90
19-September-2003,145.75,145.75,137.00,139.35,140.472069605655459506,53329,754,7491235.00,20916,39.22,8.75,-6.40
18-September-2003,149.10,149.60,140.50,141.85,145.467050774216780698,41655,638,6059430.00,22168,53.22,9.10,-7.25
17-September-2003,157.85,157.85,148.50,150.35,154.179814934366257800,23235,369,3582368.00,10588,45.57,9.35,-7.50
16-September-2003,152.00,155.40,150.60,154.45,153.484606478746780710,42323,524,6495929.00,19463,45.99,4.80,2.45
15-September-2003,162.50,162.50,151.00,152.90,156.293277893277893277,21645,395,3382968.00,12387,57.23,11.50,-9.60
12-September-2003,167.70,167.70,160.10,161.25,162.802010248324793062,25370,424,4130287.00,13033,51.37,7.60,-6.45
11-September-2003,162.70,168.00,162.30,164.65,165.531648811302232276,46858,598,7756482.00,13411,28.62,5.70,1.95
10-September-2003,163.00,164.65,161.10,162.10,162.582482352134877664,14591,278,2372241.00,6265,42.94,3.55,-0.90
9-September-2003,163.00,164.50,162.15,163.05,163.262230919765166340,31171,359,5089047.00,19624,62.96,2.35,0.05
8-September-2003,163.40,164.50,161.10,162.25,163.296236833783356442,41109,610,6712945.00,26781,65.15,3.40,-1.15
5-September-2003,163.90,163.90,161.00,161.70,162.051763735940168423,16981,298,2751801.00,7022,41.35,2.90,-2.20
4-September-2003,163.20,165.70,160.00,161.55,162.827072370134945032,38386,568,6250280.00,17090,44.52,5.70,-1.65
3-September-2003,169.25,169.40,160.00,161.45,165.389925774082094857,60491,728,10004602.00,35162,58.13,9.40,-7.80
2-September-2003,168.00,172.00,164.65,168.00,168.360301361119975580,72073,824,12134232.00,26524,36.80,7.35,0.00
1-September-2003,167.25,168.00,165.00,166.40,166.711494320522629627,33982,378,5665190.00,23677,69.68,3.00,-0.85
29-August-2003,167.00,167.45,163.00,165.20,165.790165750389759579,48748,649,8081939.00,28947,59.38,4.45,-1.80
28-August-2003,172.00,172.00,165.10,166.15,168.366661200393571662,60980,765,10266999.00,21366,35.04,6.90,-5.85
27-August-2003,169.00,171.00,166.50,170.15,168.893160413771807935,77724,840,13127052.00,30971,39.85,4.50,1.15
26-August-2003,165.00,168.00,162.00,166.30,165.365332754158295777,55251,779,9136600.00,21215,38.40,6.00,1.30
25-August-2003,172.90,174.00,160.30,162.10,167.136238306253077301,81240,1008,13578148.00,29395,36.18,13.70,-10.80
22-August-2003,171.00,172.80,166.80,168.40,170.000188025884896820,63821,857,10849582.00,23320,36.54,6.00,-2.60
21-August-2003,172.00,175.00,169.20,170.65,172.644092136251364236,121863,1690,21038927.00,35532,29.16,5.80,-1.35
20-August-2003,170.00,172.50,166.90,170.00,169.599689333350449953,77897,917,13211307.00,27117,34.81,5.60,0.00
19-August-2003,169.50,171.95,165.50,168.55,169.093205004211774248,64106,645,10839889.00,35149,54.83,6.45,-0.95
18-August-2003,173.00,173.65,168.10,169.15,170.205962421711899791,59875,698,10191082.00,31850,53.19,5.55,-3.85
14-August-2003,171.75,179.00,169.00,171.40,173.275393910267412721,116524,1411,20190742.00,35239,30.24,10.00,-0.35
13-August-2003,168.10,171.60,166.70,168.75,168.798659287551640813,38487,547,6496554.00,20143,52.34,4.90,0.65
12-August-2003,171.50,173.05,167.70,168.95,170.662346253229974160,48375,793,8255791.00,16217,33.52,5.35,-2.55
11-August-2003,170.50,171.00,166.00,169.45,168.496280441648612669,38311,609,6455261.00,16698,43.59,5.00,-1.05
8-August-2003,168.60,172.00,167.65,169.40,169.836747245415976066,95931,1283,16292609.00,32874,34.27,4.35,0.80
7-August-2003,165.20,167.20,164.05,166.40,165.772567738312508774,35615,573,5903990.00,11620,32.63,3.15,1.20
6-August-2003,164.05,168.80,162.15,164.05,165.048928158584459730,87373,1187,14420820.00,33048,37.82,6.65,0.00
5-August-2003,175.00,175.50,165.00,166.85,170.173161623898889314,83552,1027,14218308.00,31479,37.68,10.50,-8.15
4-August-2003,168.25,176.00,168.00,173.90,173.678908359102734010,101865,1271,17691802.00,36483,35.82,8.00,5.65
1-August-2003,170.80,172.00,167.00,171.30,170.351598710448697220,102051,1370,17384551.00,40290,39.48,5.00,0.50
31-July-2003,177.40,178.00,168.00,169.10,172.889995862530948925,152267,1550,26325441.00,84592,55.56,10.00,-8.30
30-July-2003,176.90,179.40,174.30,175.80,176.964595565682236438,228220,2398,40386860.00,77104,33.78,5.10,-1.10
29-July-2003,169.00,177.30,166.90,176.55,172.725033238020653104,549070,5883,94838134.00,139746,25.45,10.40,7.55
28-July-2003,162.50,171.45,161.50,168.50,167.031334870417709642,526538,5169,87948345.00,145201,27.58,9.95,6.00
25-July-2003,157.90,161.80,157.80,160.75,160.051752256839429415,130603,1601,20903239.00,48119,36.84,4.00,2.85
24-July-2003,155.80,157.80,155.00,157.10,156.240377532228360957,43440,596,6787082.00,15027,34.59,2.80,1.30
23-July-2003,159.95,160.00,150.70,154.60,155.974300792106002727,96073,1183,14984919.00,25365,26.40,9.30,-5.35
22-July-2003,159.05,162.45,155.35,156.95,158.850149464391523471,150203,1806,23859769.00,27070,18.02,7.10,-2.10
21-July-2003,157.50,163.45,154.20,159.05,160.382066719269611711,277551,3028,44514203.00,70484,25.39,9.25,1.55
18-July-2003,156.00,157.85,152.30,155.00,155.199490564957737879,104822,1336,16268321.00,29683,28.32,5.55,-1.00
17-July-2003,162.10,165.45,155.10,156.35,162.116179397756696366,360718,3537,58478224.00,128293,35.57,10.35,-5.75
16-July-2003,151.50,164.90,151.50,159.65,160.214842420190698358,1054545,8814,168953761.00,192815,18.28,13.40,8.15
15-July-2003,154.25,156.00,147.00,150.70,151.948337691857834861,181254,2062,27541244.00,55565,30.66,9.00,-3.55
14-July-2003,152.35,153.90,151.00,152.70,152.588082435664574603,111214,1365,16969931.00,39061,35.12,2.90,0.35
11-July-2003,149.00,154.20,149.00,150.25,151.465200273686808071,89153,1267,13503577.00,26732,29.98,5.20,1.25
10-July-2003,149.70,150.00,146.50,147.55,148.243601787146293962,43645,589,6470092.00,14837,33.99,3.50,-2.15
9-July-2003,153.00,154.30,147.35,148.00,150.982614972411514980,81737,1002,12340866.00,29735,36.38,6.95,-5.00
8-July-2003,151.95,158.25,150.15,151.15,154.494343220338983050,188800,1973,29168532.00,49004,25.96,8.10,-0.80
7-July-2003,151.65,152.65,147.65,149.55,150.389950520389012113,93776,1346,14102968.00,23407,24.96,5.00,-2.10
4-July-2003,149.50,153.75,149.30,150.40,151.475575905807405722,175810,1909,26630921.00,51452,29.27,4.45,0.90
3-July-2003,148.40,153.25,141.00,148.25,149.754447972625694390,284062,2638,42539548.00,83762,29.49,12.25,-0.15
2-July-2003,152.85,153.00,144.20,145.95,148.021845833760677499,68251,924,10102639.00,31601,46.30,8.80,-6.90
1-July-2003,153.70,154.50,148.00,149.55,151.502080835155533610,42531,631,6443535.00,15418,36.25,6.50,-4.15
30-June-2003,156.85,157.80,150.30,151.45,153.965596908900189874,75313,921,11595611.00,39311,52.20,7.50,-5.40
27-June-2003,156.70,159.00,151.00,155.65,155.235095996604107081,143703,1865,22307749.00,39636,27.58,8.00,-1.05
26-June-2003,157.90,159.90,152.00,153.90,156.109047716516874143,161223,2052,25168369.00,41983,26.04,7.90,-4.00
25-June-2003,155.95,159.10,154.80,156.70,156.964680476231068678,281544,3093,44192464.00,64590,22.94,4.30,0.75
24-June-2003,148.00,154.50,146.85,153.70,151.281089891057684059,128233,1528,19399228.00,52789,41.17,7.65,5.70
23-June-2003,151.80,153.50,147.50,149.25,151.096854676858624962,182366,1949,27554929.00,47449,26.02,6.00,-2.55
20-June-2003,142.10,150.95,142.10,150.25,147.821899917801245916,239663,2514,35427440.00,99279,41.42,8.85,8.15
19-June-2003,144.40,144.50,138.00,141.05,141.645210958002072298,103267,1360,14627276.00,38082,36.88,6.50,-3.35
18-June-2003,145.00,148.10,142.25,142.80,145.161050710946525161,92623,1082,13445252.00,28078,30.31,5.85,-2.20
17-June-2003,143.00,149.00,141.00,145.60,145.900533176411847572,168237,1957,24545868.00,28081,16.69,8.00,2.60
16-June-2003,140.00,146.00,140.00,141.50,142.900078159347369449,81884,1066,11701230.00,21759,26.57,6.00,1.50
13-June-2003,144.90,146.40,140.55,142.00,142.881066721160723408,68509,1011,9788639.00,18238,26.62,5.85,-2.90
12-June-2003,147.50,150.00,141.80,143.15,146.632131626235399820,106848,1337,15667350.00,24057,22.52,8.20,-4.35
11-June-2003,145.40,146.50,142.20,145.05,144.925568856395561625,112023,1406,16234997.00,26681,23.82,4.30,-0.35
10-June-2003,152.80,152.80,138.90,140.50,146.008481330853651059,195724,2000,28577364.00,66536,33.99,13.90,-12.30
9-June-2003,155.90,158.00,151.80,153.45,154.782042794343519940,75524,1105,11689759.00,23041,30.51,6.20,-2.45
6-June-2003,152.25,157.40,151.60,154.70,154.494517632588324782,247156,2470,38184247.00,61194,24.76,5.80,2.45
5-June-2003,159.90,161.00,149.50,150.40,155.071132339160238264,308397,2903,47823472.00,69541,22.55,11.50,-9.50
4-June-2003,151.50,162.50,151.00,155.60,158.162984262793418210,468444,4136,74090501.00,77149,16.47,11.50,4.10
3-June-2003,148.00,156.00,148.00,150.95,152.739683099626657259,340170,3893,51957458.00,55553,16.33,8.00,2.95
2-June-2003,150.00,157.00,144.00,148.65,152.091690529357677656,761300,6591,115787404.00,155310,20.40,13.00,-1.35
30-May-2003,145.90,166.50,143.50,155.15,155.959630661765005895,1225435,9831,191118390.00,149245,12.18,23.00,9.25
29-May-2003,146.90,150.90,142.50,145.45,147.364612412921041437,430213,4247,63398172.00,90627,21.07,8.40,-1.45
28-May-2003,141.45,146.00,137.10,145.30,142.087173298909281397,427608,4631,60757612.00,59768,13.98,8.90,3.85
27-May-2003,144.00,147.60,137.80,138.45,143.633204085784207963,486663,4729,69900966.00,91651,18.83,9.80,-5.55
26-May-2003,133.50,143.50,133.00,142.25,139.578491300859551818,487347,4599,68023159.00,77994,16.00,10.50,8.75
23-May-2003,133.00,138.00,130.00,136.55,135.308053875935983019,610588,5584,82617474.00,148433,24.31,8.00,3.55
22-May-2003,131.00,132.80,126.00,130.45,129.689863302766528572,257796,2520,33433528.00,68252,26.48,6.80,-0.55
21-May-2003,130.10,134.85,127.60,129.05,131.815776853824819178,404542,3747,53325018.00,62900,15.55,7.25,-1.05
20-May-2003,117.00,129.20,114.50,128.35,124.077393703839719263,392112,3282,48652235.00,81183,20.70,14.70,11.35
19-May-2003,123.00,123.00,116.00,117.95,119.197226884077957655,213911,1980,25497598.00,87229,40.78,7.00,-5.05
16-May-2003,128.50,133.50,118.50,122.10,124.282696006003893149,682224,7214,84788638.00,109904,16.11,15.00,-6.40
15-May-2003,121.70,131.40,121.70,127.15,127.449604362206853685,495529,4762,63154975.00,125012,25.23,9.70,5.45
14-May-2003,116.90,122.00,116.90,120.75,119.473896424840248553,238339,2311,28475289.00,55863,23.44,5.10,3.85
13-May-2003,116.40,122.40,114.90,115.65,118.250053295358613809,351813,3218,41601906.00,102850,29.23,7.50,-0.75
12-May-2003,113.00,116.90,112.50,115.20,114.995330386330040867,425517,4064,48932468.00,147907,34.76,4.40,2.20
9-May-2003,102.10,113.00,102.10,112.15,109.445367798430476330,436693,4190,47794026.00,134818,30.87,10.90,10.05
8-May-2003,105.50,105.95,103.15,103.45,103.769288265094261273,24082,334,2498972.00,7336,30.46,2.80,-2.05
7-May-2003,105.80,107.75,105.25,105.55,106.280308475300608014,154437,1561,16413612.00,61047,39.53,2.50,-0.25
6-May-2003,101.00,105.80,101.00,104.95,104.241114444920702957,174975,1805,18239589.00,67751,38.72,4.80,3.95
5-May-2003,98.95,102.90,98.95,102.20,101.584590916154035995,109403,1140,11113659.00,46944,42.91,3.95,3.25
2-May-2003,95.85,98.45,95.85,98.05,97.590379871731623088,20270,340,1978157.00,7661,37.79,2.60,2.20
30-April-2003,95.50,96.90,95.00,95.55,95.933605641401102076,25951,401,2489573.00,12565,48.42,1.90,0.05
29-April-2003,99.50,100.00,95.55,96.00,97.806392006569942513,29224,471,2858294.00,10075,34.48,4.45,-3.50
28-April-2003,95.90,99.90,95.00,98.75,98.261823670562737053,25838,467,2538889.00,8911,34.49,4.90,2.85
25-April-2003,96.45,97.25,95.50,95.90,96.127229383718876920,11326,194,1088737.00,4626,40.84,1.75,-0.55
24-April-2003,93.00,98.00,93.00,96.35,96.505077567952983881,23141,402,2233224.00,8091,34.96,5.00,3.35
23-April-2003,98.50,98.50,95.10,95.80,96.661017767477790652,20712,343,2002043.00,6941,33.51,3.40,-2.70
22-April-2003,96.10,99.00,96.10,97.65,98.037337090524832687,19873,277,1948296.00,7946,39.98,2.90,1.55
21-April-2003,96.50,98.10,96.50,97.05,97.417699344709011873,15413,234,1501499.00,9748,63.25,1.60,0.55
17-April-2003,98.30,98.90,96.25,96.60,97.107361161903766783,19141,341,1858732.00,9170,47.91,2.65,-1.70
16-April-2003,97.15,97.90,96.55,97.00,97.225987818210213962,12806,212,1245076.00,6953,54.29,1.35,-0.15
15-April-2003,100.00,100.80,96.40,97.00,97.904239137623173070,30242,535,2960820.00,5370,17.76,4.40,-3.00
11-April-2003,97.85,100.40,96.95,98.10,98.163013253403632949,55382,704,5436464.00,23051,41.62,3.45,0.25
10-April-2003,98.20,99.70,95.65,96.90,97.135403122911477003,82295,941,7993758.00,35167,42.73,4.05,-1.30
9-April-2003,101.70,103.45,98.65,99.05,100.936143549478213616,90171,1216,9101513.00,43175,47.88,4.80,-2.65
8-April-2003,104.65,105.55,100.35,101.50,103.272666715112758278,82566,1112,8526811.00,35868,43.44,5.20,-3.15
7-April-2003,104.35,109.00,104.05,105.20,106.533318796336676842,160510,1991,17099663.00,48858,30.44,4.95,0.85
4-April-2003,98.50,103.95,98.40,103.30,102.044737838789626509,150499,1957,15357631.00,49473,32.87,5.55,4.80
3-April-2003,98.90,100.80,97.50,98.20,99.098071591399174419,81155,1117,8042304.00,23939,29.50,3.30,-0.70
2-April-2003,94.25,98.10,94.05,97.60,96.737135465215819810,52567,780,5085181.00,15778,30.02,4.05,3.35
1-April-2003,94.50,94.50,92.85,93.10,93.781425050414519381,8926,165,837093.00,3427,38.39,1.65,-1.40
31-March-2003,95.20,96.00,92.20,92.60,93.376986242934840567,28131,414,2626788.00,13128,46.67,3.80,-2.60
